number,behaviour_event,value,type_event,fps,time,depth,x,y,z,behaviour,type,location,place,raw,
1,1.moving,5,5.Travelling,5921,15/08/2014 0:43:16.1,0.81,-0.512,-0.496,0.452,moving,Travelling,land,land,,
1,1.moving,5,5.Travelling,5922,15/08/2014 0:43:16.2,0.78,-0.532,-0.764,0.376,moving,Travelling,land,land,,
1,1.moving,5,5.Travelling,5922,15/08/2014 0:43:16.2,0.78,-0.596,-0.788,0.452,moving,Travelling,land,land,,
1,1.moving,5,5.Travelling,5923,15/08/2014 0:43:16.3,0.81,-0.46,-0.896,0.544,moving,Travelling,land,land,,
1,1.moving,5,5.Travelling,5923,15/08/2014 0:43:16.3,0.81,-0.44,-0.86,0.512,moving,Travelling,land,land,,
1,1.moving,5,5.Travelling,5924,15/08/2014 0:43:16.4,0.81,-0.564,-0.788,0.368,moving,Travelling,land,land,,
1,1.moving,5,5.Travelling,5924,15/08/2014 0:43:16.5,0.78,-0.756,-0.356,0.464,moving,Travelling,land,land,,
1,1.moving,5,5.Travelling,5925,15/08/2014 0:43:16.5,0.78,-0.748,-0.1,0.288,moving,Travelling,land,land,,
1,1.moving,5,5.Travelling,5925,15/08/2014 0:43:16.5,0.81,-0.704,0.072,0.528,moving,Travelling,land,land,,
1,1.moving,5,5.Travelling,5926,15/08/2014 0:43:16.6,0.78,-0.712,0.136,0.528,moving,Travelling,land,land,,
1,1.moving,5,5.Travelling,5926,15/08/2014 0:43:16.6,0.78,-0.768,0.12,0.46,moving,Travelling,land,land,,
1,1.moving,5,5.Travelling,5927,15/08/2014 0:43:16.7,0.78,-0.832,0.064,0.4,moving,Travelling,land,land,,
1,1.moving,5,5.Travelling,5927,15/08/2014 0:43:16.7,0.78,-0.88,0,0.392,moving,Travelling,land,land,,
1,1.moving,5,5.Travelling,5928,15/08/2014 0:43:16.8,0.78,-0.96,-0.032,0.408,moving,Travelling,land,land,,
1,1.moving,5,5.Travelling,5928,15/08/2014 0:43:16.8,0.81,-1.012,-0.012,0.38,moving,Travelling,land,land,,
3,3.sitting,6,6.Resting,5929,15/08/2014 0:43:16.9,0.81,-1.02,0.036,0.348,sitting,Resting,land,land,sitting,
3,3.sitting,6,6.Resting,5929,15/08/2014 0:43:16.9,0.78,-1,0.036,0.308,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5930,15/08/2014 0:43:17.0,0.81,-0.976,0.024,0.296,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5930,15/08/2014 0:43:17.0,0.81,-0.972,0,0.264,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5931,15/08/2014 0:43:17.1,0.81,-0.976,-0.024,0.236,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5931,15/08/2014 0:43:17.1,0.78,-0.98,-0.052,0.22,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5932,15/08/2014 0:43:17.2,0.78,-0.98,-0.072,0.196,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5932,15/08/2014 0:43:17.2,0.78,-0.98,-0.092,0.18,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5933,15/08/2014 0:43:17.3,0.78,-0.972,-0.092,0.188,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5933,15/08/2014 0:43:17.3,0.81,-0.972,-0.1,0.176,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5934,15/08/2014 0:43:17.4,0.78,-0.976,-0.1,0.172,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5934,15/08/2014 0:43:17.4,0.78,-0.964,-0.088,0.168,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5935,15/08/2014 0:43:17.5,0.78,-0.972,-0.08,0.164,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5935,15/08/2014 0:43:17.5,0.78,-0.96,-0.088,0.16,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5936,15/08/2014 0:43:17.6,0.78,-0.968,-0.08,0.16,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5936,15/08/2014 0:43:17.6,0.78,-0.972,-0.064,0.164,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5937,15/08/2014 0:43:17.7,0.78,-0.976,-0.048,0.168,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5937,15/08/2014 0:43:17.7,0.78,-0.988,-0.052,0.16,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5938,15/08/2014 0:43:17.8,0.78,-0.992,-0.06,0.148,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5938,15/08/2014 0:43:17.8,0.78,-0.984,-0.064,0.156,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5939,15/08/2014 0:43:17.9,0.78,-0.976,-0.072,0.172,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5939,15/08/2014 0:43:17.9,0.78,-0.96,-0.068,0.18,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5940,15/08/2014 0:43:18.0,0.81,-0.968,-0.064,0.188,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5940,15/08/2014 0:43:18.0,0.78,-0.972,-0.064,0.188,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5941,15/08/2014 0:43:18.1,0.78,-0.98,-0.08,0.168,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5941,15/08/2014 0:43:18.1,0.78,-1,-0.084,0.168,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5942,15/08/2014 0:43:18.2,0.78,-0.96,-0.088,0.152,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5942,15/08/2014 0:43:18.2,0.78,-0.948,-0.08,0.188,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5943,15/08/2014 0:43:18.3,0.78,-0.928,-0.06,0.2,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5943,15/08/2014 0:43:18.3,0.78,-0.936,-0.052,0.184,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5944,15/08/2014 0:43:18.4,0.81,-0.968,-0.056,0.168,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5944,15/08/2014 0:43:18.4,0.78,-0.996,-0.052,0.172,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5945,15/08/2014 0:43:18.5,0.81,-1.004,-0.06,0.172,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5945,15/08/2014 0:43:18.5,0.78,-0.996,-0.068,0.16,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5946,15/08/2014 0:43:18.6,0.81,-0.984,-0.052,0.164,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5946,15/08/2014 0:43:18.7,0.78,-0.972,-0.024,0.172,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5947,15/08/2014 0:43:18.7,0.78,-0.96,-0.028,0.168,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5947,15/08/2014 0:43:18.7,0.78,-0.968,-0.02,0.18,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5948,15/08/2014 0:43:18.8,0.81,-0.996,-0.008,0.2,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5948,15/08/2014 0:43:18.8,0.78,-0.996,-0.028,0.192,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5949,15/08/2014 0:43:18.9,0.78,-0.976,-0.048,0.204,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5949,15/08/2014 0:43:18.9,0.81,-0.968,-0.056,0.208,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5950,15/08/2014 0:43:19.0,0.78,-0.964,-0.068,0.212,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5950,15/08/2014 0:43:19.0,0.78,-0.972,-0.064,0.212,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5951,15/08/2014 0:43:19.1,0.81,-0.956,-0.06,0.208,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5951,15/08/2014 0:43:19.1,0.81,-0.964,-0.064,0.216,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5952,15/08/2014 0:43:19.2,0.81,-0.96,-0.072,0.228,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5952,15/08/2014 0:43:19.2,0.78,-0.956,-0.076,0.22,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5953,15/08/2014 0:43:19.3,0.81,-0.952,-0.068,0.24,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5953,15/08/2014 0:43:19.3,0.78,-0.944,-0.072,0.248,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5954,15/08/2014 0:43:19.4,0.81,-0.948,-0.084,0.248,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5954,15/08/2014 0:43:19.4,0.78,-0.944,-0.088,0.256,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5955,15/08/2014 0:43:19.5,0.78,-0.952,-0.096,0.272,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5955,15/08/2014 0:43:19.5,0.78,-0.928,-0.092,0.28,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5956,15/08/2014 0:43:19.6,0.81,-0.928,-0.092,0.292,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5956,15/08/2014 0:43:19.6,0.81,-0.924,-0.088,0.308,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5957,15/08/2014 0:43:19.7,0.78,-0.92,-0.084,0.3,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5957,15/08/2014 0:43:19.7,0.78,-0.916,-0.084,0.312,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5958,15/08/2014 0:43:19.8,0.78,-0.916,-0.092,0.316,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5958,15/08/2014 0:43:19.8,0.78,-0.92,-0.092,0.324,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5959,15/08/2014 0:43:19.9,0.81,-0.908,-0.092,0.328,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5959,15/08/2014 0:43:19.9,0.78,-0.904,-0.096,0.332,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5960,15/08/2014 0:43:20.0,0.78,-0.896,-0.104,0.34,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5960,15/08/2014 0:43:20.0,0.78,-0.892,-0.096,0.332,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5961,15/08/2014 0:43:20.1,0.78,-0.88,-0.092,0.32,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5961,15/08/2014 0:43:20.1,0.78,-0.916,-0.092,0.336,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5962,15/08/2014 0:43:20.2,0.78,-0.912,-0.084,0.3,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5962,15/08/2014 0:43:20.2,0.78,-0.916,-0.076,0.288,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5963,15/08/2014 0:43:20.3,0.81,-0.944,-0.08,0.284,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5963,15/08/2014 0:43:20.3,0.78,-0.96,-0.076,0.268,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5964,15/08/2014 0:43:20.4,0.81,-0.976,-0.068,0.244,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5964,15/08/2014 0:43:20.4,0.78,-0.976,-0.056,0.244,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5965,15/08/2014 0:43:20.5,0.78,-0.98,-0.044,0.244,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5965,15/08/2014 0:43:20.5,0.78,-0.968,-0.028,0.24,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5966,15/08/2014 0:43:20.6,0.78,-0.984,-0.02,0.228,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5966,15/08/2014 0:43:20.6,0.78,-0.984,-0.036,0.228,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5967,15/08/2014 0:43:20.7,0.78,-0.98,-0.056,0.232,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5967,15/08/2014 0:43:20.7,0.78,-0.992,-0.08,0.24,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5968,15/08/2014 0:43:20.8,0.81,-1,-0.08,0.256,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5968,15/08/2014 0:43:20.9,0.78,-1.048,-0.068,0.304,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5969,15/08/2014 0:43:20.9,0.78,-1.088,0.04,0.184,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5969,15/08/2014 0:43:20.9,0.81,-0.988,0.06,0.236,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5970,15/08/2014 0:43:21.0,0.78,-0.908,0.036,0.528,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5970,15/08/2014 0:43:21.0,0.78,-0.932,0.1,0.288,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5971,15/08/2014 0:43:21.1,0.78,-0.984,0.268,0.248,sitting,Resting,land,land,,
3,3.sitting,6,6.Resting,5971,15/08/2014 0:43:21.1,0.78,-1.016,0.484,0.192,sitting,Resting,land,land,,
2,2.moving,7,7.Travelling,5972,15/08/2014 0:43:21.2,0.78,-1.084,0.744,0.252,moving,Travelling,land,land,moving,
2,2.moving,7,7.Travelling,5972,15/08/2014 0:43:21.2,0.78,-0.952,0.376,0.144,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5973,15/08/2014 0:43:21.3,0.78,-0.744,0.136,0.316,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5973,15/08/2014 0:43:21.3,0.78,-0.472,-0.096,0.276,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5974,15/08/2014 0:43:21.4,0.78,-0.564,-0.224,0.38,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5974,15/08/2014 0:43:21.4,0.78,-0.488,-0.38,0.444,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5975,15/08/2014 0:43:21.5,0.78,-0.484,-0.456,0.536,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5975,15/08/2014 0:43:21.6,0.78,-0.448,-0.58,0.476,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5976,15/08/2014 0:43:21.6,0.78,-0.336,-0.884,0.468,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5976,15/08/2014 0:43:21.6,0.78,-0.512,-1.088,0.692,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5977,15/08/2014 0:43:21.7,0.78,-0.644,-0.676,0.672,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5977,15/08/2014 0:43:21.7,0.78,-0.828,-0.772,0.364,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5978,15/08/2014 0:43:21.8,0.81,-0.884,-0.248,0.572,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5978,15/08/2014 0:43:21.8,0.78,-0.64,0.216,0.564,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5979,15/08/2014 0:43:21.9,0.81,-0.812,0.472,0.2,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5979,15/08/2014 0:43:21.9,0.78,-1,0.504,0.196,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5980,15/08/2014 0:43:22.0,0.78,-0.856,0.376,0.24,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5980,15/08/2014 0:43:22.0,0.81,-0.88,0.496,0.328,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5981,15/08/2014 0:43:22.1,0.78,-0.892,0.604,0.528,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5981,15/08/2014 0:43:22.1,0.81,-0.936,0.988,0.768,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5982,15/08/2014 0:43:22.2,0.78,-0.904,0.412,0.652,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5982,15/08/2014 0:43:22.2,0.78,-0.772,0.324,0.508,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5983,15/08/2014 0:43:22.3,0.81,-0.316,0.124,0.608,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5983,15/08/2014 0:43:22.3,0.81,-0.16,-0.356,0.988,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5984,15/08/2014 0:43:22.4,0.81,-0.264,-0.676,0.624,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5984,15/08/2014 0:43:22.4,0.78,-0.42,-0.888,0.968,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5985,15/08/2014 0:43:22.5,0.78,-0.216,-0.74,0.584,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5985,15/08/2014 0:43:22.5,0.81,-0.112,-0.628,0.048,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5986,15/08/2014 0:43:22.6,0.81,-0.42,-0.276,0.056,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5986,15/08/2014 0:43:22.6,0.78,-0.384,-0.392,0.248,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5987,15/08/2014 0:43:22.7,0.78,-0.288,0.112,0.808,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5987,15/08/2014 0:43:22.7,0.78,-0.544,0.336,0.476,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5988,15/08/2014 0:43:22.8,0.81,-0.736,0.436,0.668,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5988,15/08/2014 0:43:22.8,0.78,-1.152,0.424,0.784,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5989,15/08/2014 0:43:22.9,0.78,-1.168,0.18,0.628,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5989,15/08/2014 0:43:22.9,0.78,-1.016,-0.164,0.496,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5990,15/08/2014 0:43:23.0,0.78,-0.956,-0.028,0.52,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5990,15/08/2014 0:43:23.1,0.78,-0.884,0.192,0.552,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5991,15/08/2014 0:43:23.1,0.81,-0.556,0.172,0.464,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5991,15/08/2014 0:43:23.1,0.81,-0.472,-0.176,1.068,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5992,15/08/2014 0:43:23.2,0.78,-0.46,-0.652,0.724,moving,Travelling,land,land,,
2,2.moving,7,7.Travelling,5992,15/08/2014 0:43:23.2,0.81,-0.208,-0.72,0.428,moving,Travelling,land,land,,
1,1.in,8,8.Other,5993,15/08/2014 0:43:23.3,0.78,0.132,-0.236,0.688,in,Other,water,surface,in,
1,1.in,8,8.Other,5993,15/08/2014 0:43:23.3,0.78,0.156,-0.192,0.88,in,Other,water,surface,,
1,1.in,8,8.Other,5994,15/08/2014 0:43:23.4,0.81,0.208,-0.252,0.796,in,Other,water,surface,,
1,1.in,8,8.Other,5994,15/08/2014 0:43:23.4,0.78,0.32,-0.228,0.7,in,Other,water,surface,,
1,1.in,8,8.Other,5995,15/08/2014 0:43:23.5,0.78,0.364,-0.312,0.52,in,Other,water,surface,,
1,1.in,8,8.Other,5995,15/08/2014 0:43:23.5,0.78,0.268,-0.424,0.508,in,Other,water,surface,,
1,1.in,8,8.Other,5996,15/08/2014 0:43:23.6,0.78,0.248,-0.336,0.292,in,Other,water,surface,,
1,1.in,8,8.Other,5996,15/08/2014 0:43:23.6,0.78,0.112,-0.244,0.372,in,Other,water,surface,,
1,1.in,8,8.Other,5997,15/08/2014 0:43:23.7,0.81,0.12,-0.044,0.228,in,Other,water,surface,,
1,1.in,8,8.Other,5997,15/08/2014 0:43:23.8,0.78,0.224,-0.136,0.336,in,Other,water,surface,,
1,1.in,8,8.Other,5998,15/08/2014 0:43:23.8,0.78,0.356,-0.328,0.488,in,Other,water,surface,,
1,1.in,8,8.Other,5998,15/08/2014 0:43:23.8,0.78,0.532,-0.58,0.408,in,Other,water,surface,,
1,1.in,8,8.Other,5999,15/08/2014 0:43:23.9,0.78,0.804,-0.836,0.58,in,Other,water,surface,,
1,1.in,8,8.Other,5999,15/08/2014 0:43:23.9,0.78,0.552,-0.504,0.604,in,Other,water,surface,,
1,1.in,8,8.Other,6000,15/08/2014 0:43:24.0,0.78,0.38,-0.34,0.932,in,Other,water,surface,,
1,1.in,8,8.Other,6000,15/08/2014 0:43:24.0,0.81,0.38,-0.56,1.132,in,Other,water,surface,,
1,1.in,8,8.Other,6001,15/08/2014 0:43:24.1,0.87,0.152,-0.728,1.092,in,Other,water,surface,,
1,1.in,8,8.Other,6001,15/08/2014 0:43:24.1,0.96,-0.18,-0.632,1.148,in,Other,water,surface,,
1,1.in,8,8.Other,6002,15/08/2014 0:43:24.2,1.03,-0.264,-0.54,1.112,in,Other,water,surface,,
1,1.in,8,8.Other,6002,15/08/2014 0:43:24.2,1.09,-0.536,-0.12,1.012,in,Other,water,underwater,,
1,1.in,8,8.Other,6003,15/08/2014 0:43:24.3,1.09,-0.708,-0.112,0.864,in,Other,water,underwater,,
1,1.in,8,8.Other,6003,15/08/2014 0:43:24.3,1.06,-0.796,0.1,0.952,in,Other,water,underwater,,
1,1.in,8,8.Other,6004,15/08/2014 0:43:24.4,1.09,-0.936,0.064,0.856,in,Other,water,underwater,,
1,1.in,8,8.Other,6004,15/08/2014 0:43:24.4,1.15,-1.016,-0.104,0.72,in,Other,water,underwater,,
1,1.slow,9,9.Travelling,6005,15/08/2014 0:43:24.5,1.15,-1.056,-0.16,0.604,slow,Travelling,water,underwater,slow,
1,1.slow,9,9.Travelling,6005,15/08/2014 0:43:24.5,1.15,-1.06,-0.272,0.432,slow,Travelling,water,underwater,,
1,1.slow,9,9.Travelling,6006,15/08/2014 0:43:24.6,1.18,-1.084,-0.296,0.28,slow,Travelling,water,underwater,,
1,1.slow,9,9.Travelling,6006,15/08/2014 0:43:24.6,1.18,-1.084,-0.232,0.188,slow,Travelling,water,underwater,,
1,1.slow,9,9.Travelling,6007,15/08/2014 0:43:24.7,1.18,-1.128,-0.16,0.072,slow,Travelling,water,underwater,,
1,1.slow,9,9.Travelling,6007,15/08/2014 0:43:24.7,1.21,-1.216,-0.012,0.128,slow,Travelling,water,underwater,,
1,1.slow,9,9.Travelling,6008,15/08/2014 0:43:24.8,1.15,-1.2,-0.02,0.072,slow,Travelling,water,underwater,,
1,1.slow,9,9.Travelling,6008,15/08/2014 0:43:24.8,1.15,-1.068,0.012,0.04,slow,Travelling,water,underwater,,
1,1.slow,9,9.Travelling,6009,15/08/2014 0:43:24.9,1.15,-1.016,0.028,0.016,slow,Travelling,water,underwater,,
1,1.slow,9,9.Travelling,6009,15/08/2014 0:43:24.9,1.09,-0.944,0.016,-0.068,slow,Travelling,water,underwater,,
1,1.slow,9,9.Travelling,6010,15/08/2014 0:43:25.0,1.09,-0.892,0.092,-0.052,slow,Travelling,water,underwater,,
1,1.slow,9,9.Travelling,6010,15/08/2014 0:43:25.0,1.09,-0.908,0.128,-0.016,slow,Travelling,water,underwater,,
1,1.slow,9,9.Travelling,6011,15/08/2014 0:43:25.1,1.06,-0.912,0.108,0.048,slow,Travelling,water,underwater,,
1,1.slow,9,9.Travelling,6011,15/08/2014 0:43:25.1,1.06,-0.932,0.064,0.088,slow,Travelling,water,underwater,,
1,1.slow,9,9.Travelling,6012,15/08/2014 0:43:25.2,1.06,-0.972,0.04,0.128,slow,Travelling,water,underwater,,
1,1.slow,9,9.Travelling,6012,15/08/2014 0:43:25.2,1.06,-0.96,0,0.12,slow,Travelling,water,underwater,,
1,1.slow,9,9.Travelling,6013,15/08/2014 0:43:25.3,1.03,-0.936,-0.032,0.128,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6013,15/08/2014 0:43:25.3,1.03,-0.9,-0.028,0.152,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6014,15/08/2014 0:43:25.4,1.03,-0.896,0,0.192,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6014,15/08/2014 0:43:25.4,1.03,-0.908,0.048,0.18,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6015,15/08/2014 0:43:25.5,1,-0.888,0.132,0.188,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6015,15/08/2014 0:43:25.5,1,-0.872,0.248,0.132,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6016,15/08/2014 0:43:25.6,1,-0.832,0.424,0.128,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6016,15/08/2014 0:43:25.6,1,-0.848,0.552,0.124,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6017,15/08/2014 0:43:25.7,1,-0.808,0.624,0.088,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6017,15/08/2014 0:43:25.7,0.96,-0.744,0.684,0.068,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6018,15/08/2014 0:43:25.8,0.96,-0.704,0.724,0.064,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6018,15/08/2014 0:43:25.8,0.96,-0.672,0.764,0.044,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6019,15/08/2014 0:43:25.9,0.96,-0.64,0.804,0,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6019,15/08/2014 0:43:26.0,0.93,-0.62,0.844,0,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6020,15/08/2014 0:43:26.0,0.93,-0.632,0.848,0.008,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6020,15/08/2014 0:43:26.0,0.93,-0.576,0.836,-0.04,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6021,15/08/2014 0:43:26.1,0.93,-0.528,0.792,-0.068,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6021,15/08/2014 0:43:26.1,0.93,-0.488,0.912,0.068,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6022,15/08/2014 0:43:26.2,0.93,-0.528,0.856,0.12,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6022,15/08/2014 0:43:26.2,0.9,-0.508,0.82,0.048,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6023,15/08/2014 0:43:26.3,0.9,-0.472,0.824,-0.06,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6023,15/08/2014 0:43:26.3,0.9,-0.412,0.904,-0.064,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6024,15/08/2014 0:43:26.4,0.93,-0.348,0.86,-0.108,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6024,15/08/2014 0:43:26.4,0.93,-0.316,0.928,-0.112,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6025,15/08/2014 0:43:26.5,0.96,-0.268,0.932,-0.128,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6025,15/08/2014 0:43:26.5,0.96,-0.256,0.92,-0.204,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6026,15/08/2014 0:43:26.6,1,-0.272,0.928,-0.248,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6026,15/08/2014 0:43:26.7,1.03,-0.264,0.98,-0.3,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6027,15/08/2014 0:43:26.7,1.03,-0.248,0.968,-0.344,slow,Travelling,water,surface,,
1,1.slow,9,9.Travelling,6027,15/08/2014 0:43:26.7,1.03,-0.256,0.96,-0.456,slow,Travelling,water,surface,,
